cx,cy,rmajor,rminor,type
76,16,2.875399305193576,1.437699652596788,MH
1,17,10.911662898380346,5.455831449190173,MH
2,17,7.819812870581791,3.9099064352908957,MH
3,17,12.426817956615189,6.213408978307594,MH
4,17,3.6754181524688367,1.8377090762344184,MH
5,17,10.667625318972773,5.333812659486386,MH
6,17,12.7132968541806,6.3566484270903,MH
7,17,10.659137055341203,5.3295685276706015,MH
8,17,7.043136748293342,3.521568374146671,MH
9,17,1.7146292535766858,0.8573146267883429,MH
10,17,11.406104254919166,5.703052127459583,MH
11,17,5.033540333519676,2.516770166759838,MH
12,17,5.044150663059137,2.5220753315295683,MH
13,17,13.738254687692406,6.869127343846203,MH
14,17,8.906310615422463,4.453155307711231,MH
15,17,11.830517436497553,5.915258718248777,MH
16,17,6.949765848346097,3.4748829241730483,MH
17,17,6.818197762056797,3.4090988810283984,MH
18,17,7.11740905506956,3.55870452753478,MH
19,17,9.16520265618528,4.58260132809264,MH
20,17,7.433596875345459,3.7167984376727294,MH
21,17,16.276245513531165,8.138122756765583,MH
22,17,8.643174442843863,4.3215872214219315,MH
23,17,6.96462030970134,3.48231015485067,MH
24,17,10.098911655657734,5.049455827828867,MH
25,17,11.162066675511594,5.581033337755797,MH
26,17,5.109934706203786,2.554967353101893,MH
27,17,13.765841544495002,6.882920772247501,MH
28,17,6.525352666767709,3.2626763333838547,MH
29,17,8.121146229502447,4.060573114751223,MH
30,17,8.621953783764944,4.310976891882472,MH
31,17,6.811831564333121,3.4059157821665607,MH
32,17,9.733916319500318,4.866958159750159,MH
33,17,4.96139009265135,2.480695046325675,MH
34,17,12.622048020141246,6.311024010070623,MH
35,17,11.094160566459053,5.547080283229526,MH
36,17,6.4319817668204635,3.2159908834102318,MH
37,17,4.443606011125718,2.221803005562859,MH
38,17,11.406104254919166,5.703052127459583,MH
39,17,1.4812020037085727,0.7406010018542863,MH
40,17,15.27675247091406,7.63837623545703,MH
41,17,9.082442085777494,4.541221042888747,MH
42,17,6.14338080334716,3.07169040167358,MH
43,17,3.0303101164696873,1.5151550582348436,MH
44,17,11.91327800690534,5.95663900345267,MH
45,17,10.608207473551799,5.304103736775899,MH
46,17,10.258066598749629,5.1290332993748144,MH
47,17,10.51271450769666,5.25635725384833,MH
48,17,6.086085023834078,3.043042511917039,MH
49,17,2.913596491535631,1.4567982457678155,MH
50,17,6.302535746439055,3.1512678732195276,MH
51,17,8.668639233738567,4.3343196168692835,MH
52,17,7.550310500279515,3.7751552501397576,MH
53,17,7.079211868727505,3.5396059343637525,MH
54,17,8.853258967725164,4.426629483862582,MH
55,17,5.742310346755584,2.871155173377792,MH
56,17,12.8448649404699,6.42243247023495,MH
57,17,4.269596606678579,2.1347983033392897,MH
58,17,18.695400648527972,9.347700324263986,MH
59,17,8.341841083923208,4.170920541961604,MH
60,17,5.506761030979579,2.7533805154897895,MH
61,17,15.741484904742396,7.870742452371198,MH
62,17,9.39438577423761,4.697192887118805,MH
63,17,4.713108381427994,2.356554190713997,MH
64,17,9.502611135540098,4.751305567770049,MH
65,17,8.239981920344395,4.119990960172197,MH
66,17,9.820921021723889,4.910460510861944,MH
67,17,6.279193021452245,3.1395965107261223,MH
68,17,8.79384112230419,4.396920561152095,MH
69,17,13.475118515113806,6.737559257556903,MH
70,17,10.14984123744714,5.07492061872357,MH
71,17,6.506254073596682,3.253127036798341,MH
72,17,10.504226244065093,5.252113122032546,MH
73,17,14.092639694310359,7.046319847155179,MH
74,17,9.863362339881727,4.931681169940863,MH
75,17,16.12133470225505,8.060667351127526,MH
76,17,17.063531965359072,8.531765982679536,MH
1,18,4.547587240612423,2.2737936203062117,MH
2,18,5.863268103505424,2.931634051752712,MH
3,18,4.439361879309935,2.2196809396549675,MH
4,18,6.126404276084025,3.0632021380420125,MH
5,18,6.221897241939162,3.110948620969581,MH
6,18,3.3295214094824503,1.6647607047412252,MH
7,18,5.033540333519676,2.516770166759838,MH
8,18,5.869634301229101,2.9348171506145504,MH
9,18,5.4324887242033615,2.7162443621016807,MH
10,18,5.704113160413529,2.8520565802067646,MH
11,18,7.270197800437779,3.6350989002188894,MH
12,18,8.685615761001701,4.3428078805008505,MH
13,18,4.292939331665391,2.1464696658326954,MH
14,18,8.312132161212721,4.156066080606361,MH
15,18,5.914197685294831,2.9570988426474156,MH
16,18,6.659042818964901,3.3295214094824503,MH
17,18,5.114178838019571,2.5570894190097855,MH
18,18,7.11740905506956,3.55870452753478,MH
19,18,7.6373152025030855,3.8186576012515427,MH
20,18,6.813953630241013,3.4069768151205064,MH
21,18,7.836789397844926,3.918394698922463,MH
22,18,8.065972515897256,4.032986257948628,MH
23,18,5.80385025808445,2.901925129042225,MH
24,18,5.89085496030802,2.94542748015401,MH
25,18,5.846291576242289,2.9231457881211447,MH
26,18,5.960883135268453,2.9804415676342266,MH
27,18,8.666517167830674,4.333258583915337,MH
28,18,9.517465596895342,4.758732798447671,MH
29,18,5.95663900345267,2.978319501726335,MH
30,18,10.060714469315677,5.0303572346578385,MH
31,18,6.527474732675602,3.263737366337801,MH
32,18,7.0304043528459905,3.5152021764229953,MH
33,18,5.788995796729207,2.8944978983646035,MH
34,18,9.203399842527334,4.601699921263667,MH
35,18,2.3767138168389703,1.1883569084194852,MH
36,18,5.895099092123804,2.947549546061902,MH
37,18,5.678648369518826,2.839324184759413,MH
38,18,7.605484213884706,3.802742106942353,MH
39,18,10.128620578368219,5.064310289184109,MH
40,18,7.12801938460902,3.56400969230451,MH
41,18,7.316883250411402,3.658441625205701,MH
42,18,8.702592288264837,4.3512961441324185,MH
43,18,9.850629944434376,4.925314972217188,MH
44,18,8.189052338554989,4.094526169277494,MH
45,18,6.565671919017657,3.2828359595088283,MH
46,18,10.990179336972346,5.495089668486173,MH
47,18,9.01241391081706,4.50620695540853,MH
48,18,8.369427940725803,4.1847139703629015,MH
49,18,8.25695844760753,4.128479223803765,MH
50,18,8.666517167830674,4.333258583915337,MH
51,18,5.780507533097639,2.8902537665488195,MH
52,18,7.550310500279515,3.7751552501397576,MH
53,18,8.967850526751329,4.4839252633756645,MH
54,18,8.853258967725164,4.426629483862582,MH
55,18,7.416620348082324,3.708310174041162,MH
56,18,8.56253593834397,4.281267969171985,MH
57,18,9.250085292500959,4.6250426462504795,MH
58,18,9.57051724459264,4.78525862229632,MH
59,18,7.18319309821421,3.591596549107105,MH
60,18,8.032019461370986,4.016009730685493,MH
61,18,7.433596875345459,3.7167984376727294,MH
62,18,9.171568853908955,4.585784426954477,MH
63,18,10.606085407643905,5.303042703821952,MH
64,18,10.888320173393534,5.444160086696767,MH
65,18,12.556263976996597,6.2781319884982985,MH
66,18,12.479869604312487,6.2399348021562435,MH
67,18,13.184395485732612,6.592197742866306,MH
68,18,12.772714699601574,6.386357349800787,MH
69,18,14.905390937032971,7.4526954685164855,MH
70,18,12.477747538404595,6.238873769202297,MH
71,18,13.878311037613276,6.939155518806638,MH
72,18,9.627813024105722,4.813906512052861,MH
73,18,11.95784139097107,5.978920695485535,MH
74,18,14.09051762840247,7.045258814201235,MH
75,18,11.36790706857711,5.683953534288555,MH
76,18,14.438536437296747,7.219268218648374,MH
1,19,5.455831449190173,2.7279157245950865,MH
2,19,3.90884540233695,1.954422701168475,MH
3,19,5.326385428808765,2.6631927144043823,MH
4,19,3.6754181524688367,1.8377090762344184,MH
5,19,8.889334088159329,4.444667044079664,MH
6,19,5.4494652514664965,2.7247326257332483,MH
7,19,5.328507494716656,2.664253747358328,MH
8,19,10.565766155393959,5.2828830776969795,MH
9,19,8.577390399699214,4.288695199849607,MH
10,19,8.14661102039715,4.073305510198575,MH
11,19,15.102743066466923,7.551371533233461,MH
12,19,10.088301326118273,5.044150663059137,MH
13,19,3.4356247048770476,1.7178123524385238,MH
14,19,3.5629486593505635,1.7814743296752817,MH
15,19,6.758779916635823,3.3793899583179114,MH
16,19,3.4738218912191026,1.7369109456095513,MH
17,19,3.410159913982344,1.705079956991172,MH
18,19,3.55870452753478,1.77935226376739,MH
19,19,3.6669298888372692,1.8334649444186346,MH
20,19,7.433596875345459,3.7167984376727294,MH
21,19,5.426122526479685,2.7130612632398425,MH
22,19,6.913690727911933,3.4568453639559666,MH
23,19,5.224526265229952,2.612263132614976,MH
24,19,8.416113390699426,4.208056695349713,MH
25,19,7.972601615950011,3.9863008079750055,MH
26,19,8.515850488370347,4.257925244185174,MH
27,19,6.117916012452457,3.0589580062262285,MH
28,19,6.525352666767709,3.2626763333838547,MH
29,19,8.121146229502447,4.060573114751223,MH
30,19,10.34719336688109,5.173596683440545,MH
31,19,5.109934706203786,2.554967353101893,MH
32,19,4.865897126796214,2.432948563398107,MH
33,19,3.3083007504035313,1.6541503752017657,MH
34,19,9.466536015105936,4.733268007552968,MH
35,19,11.094160566459053,5.547080283229526,MH
36,19,6.4319817668204635,3.2159908834102318,MH
37,19,1.4812020037085727,0.7406010018542863,MH
38,19,8.148733086305041,4.074366543152521,MH
39,19,10.374780223683684,5.187390111841842,MH
40,19,12.22097756354967,6.110488781774835,MH
41,19,6.056376101123591,3.0281880505617953,MH
42,19,7.679756520660923,3.8398782603304613,MH
43,19,7.577897357082111,3.7889486785410553,MH
44,19,10.423587739565198,5.211793869782599,MH
45,19,9.093052415316954,4.546526207658477,MH
46,19,5.861146037597533,2.9305730187987664,MH
47,19,12.015137170484152,6.007568585242076,MH
48,19,7.607606279792598,3.803803139896299,MH
49,19,10.200770819236546,5.100385409618273,MH
50,19,9.455925685566475,4.727962842783238,MH
51,19,8.668639233738567,4.3343196168692835,MH
52,19,1.5109109264190599,0.7554554632095299,MH
53,19,12.743005776891087,6.371502888445543,MH
54,19,11.805052645602851,5.9025263228014255,MH
55,19,10.050104139776218,5.025052069888109,MH
56,19,8.56253593834397,4.281267969171985,MH
57,19,11.384883595840247,5.692441797920123,MH
58,19,10.682479780328016,5.341239890164008,MH
59,19,6.951887914253988,3.475943957126994,MH
60,19,5.506761030979579,2.7533805154897895,MH
61,19,13.11861144258796,6.55930572129398,MH
62,19,5.368826746966604,2.684413373483302,MH
63,19,10.606085407643905,5.303042703821952,MH
64,19,8.314254227120612,4.157127113560306,MH
65,19,11.77109959107658,5.88554979553829,MH
66,19,15.957935627347373,7.978967813673687,MH
67,19,5.022930003980218,2.511465001990109,MH
68,19,12.564752240628165,6.282376120314082,MH
69,19,11.024132391498618,5.512066195749309,MH
70,19,11.418836650366519,5.709418325183259,MH
71,19,11.709559679747713,5.854779839873856,MH
72,19,6.565671919017657,3.2828359595088283,MH
73,19,8.967850526751329,4.4839252633756645,MH
74,19,9.863362339881727,4.931681169940863,MH
75,19,14.88204821204616,7.44102410602308,MH
76,19,11.813540909234419,5.9067704546172095,MH
1,20,4.547587240612423,2.2737936203062117,MH
2,20,2.9326950847066584,1.4663475423533292,MH
3,20,1.776169164905552,0.888084582452776,MH
4,20,3.6754181524688367,1.8377090762344184,MH
5,20,5.33275162653244,2.66637581326622,MH
6,20,1.816488417155499,0.9082442085777495,MH
7,20,1.776169164905552,0.888084582452776,MH
8,20,3.5226294071006174,1.7613147035503087,MH
9,20,7.720075772910871,3.8600378864554354,MH
10,20,7.331737711766645,3.6658688558833226,MH
11,20,5.033540333519676,2.516770166759838,MH
12,20,9.247963226593065,4.623981613296532,MH
13,20,4.292939331665391,2.1464696658326954,MH
14,20,2.67168097803595,1.335840489017975,MH
15,20,2.5358687599308656,1.2679343799654328,MH
16,20,4.343868913454797,2.1719344567273984,MH
17,20,9.375287181066582,4.687643590533291,MH
18,20,3.55870452753478,1.77935226376739,MH
19,20,8.248470183975963,4.124235091987981,MH
20,20,7.433596875345459,3.7167984376727294,MH
21,20,5.426122526479685,2.7130612632398425,MH
22,20,3.4568453639559666,1.7284226819779833,MH
23,20,8.706836420080622,4.353418210040311,MH
24,20,4.208056695349713,2.1040283476748565,MH
25,20,3.9873618409289513,1.9936809204644756,MH
26,20,3.4059157821665607,1.7029578910832803,MH
27,20,8.411869258883643,4.205934629441821,MH
28,20,4.078610674968305,2.0393053374841523,MH
29,20,5.685014567242502,2.842507283621251,MH
30,20,4.312037924836418,2.156018962418209,MH
31,20,2.554967353101893,1.2774836765509465,MH
32,20,6.489277546333546,3.244638773166773,MH
33,20,4.96139009265135,2.480695046325675,MH
34,20,10.255944532841736,5.127972266420868,MH
35,20,3.9618970500342483,1.9809485250171242,MH
36,20,6.4319817668204635,3.2159908834102318,MH
37,20,6.665409016688577,3.3327045083442886,MH
38,20,5.704113160413529,2.8520565802067646,MH
39,20,3.7051270751793237,1.8525635375896619,MH
40,20,8.401258929344182,4.200629464672091,MH
41,20,3.783643513771325,1.8918217568856626,MH
42,20,6.911568662004042,3.455784331002021,MH
43,20,8.335474886199533,4.1677374430997665,MH
44,20,2.977258468772389,1.4886292343861944,MH
45,20,5.303042703821952,2.651521351910976,MH
46,20,3.6626857570214852,1.8313428785107426,MH
47,20,3.0048453255749843,1.5024226627874921,MH
48,20,5.326385428808765,2.6631927144043823,MH
49,20,5.0993243766643275,2.5496621883321637,MH
50,20,5.515249294611146,2.757624647305573,MH
51,20,2.8902537665488195,1.4451268832744097,MH
52,20,3.019699786930228,1.509849893465114,MH
53,20,3.5396059343637525,1.7698029671818762,MH
54,20,2.951793677877686,1.475896838938843,MH
55,20,5.025052069888109,2.5125260349440546,MH
56,20,8.56253593834397,4.281267969171985,MH
57,20,7.115286989161668,3.557643494580834,MH
58,20,2.67168097803595,1.335840489017975,MH
59,20,5.56193474458477,2.780967372292385,MH
60,20,2.7544415484437357,1.3772207742218678,MH
61,20,3.934310193231653,1.9671550966158264,MH
62,20,8.723812947343756,4.361906473671878,MH
63,20,2.94542748015401,1.472713740077005,MH
64,20,4.751305567770049,2.3756527838850245,MH
65,20,4.70886424961221,2.354432124806105,MH
66,20,10.43419806910466,5.21709903455233,MH
67,20,1.2562630174720273,0.6281315087360136,MH
68,20,5.025052069888109,2.5125260349440546,MH
69,20,7.3508363049376735,3.6754181524688367,MH
70,20,7.613972477516274,3.806986238758137,MH
71,20,1.9523006352605827,0.9761503176302914,MH
72,20,4.596394756493938,2.298197378246969,MH
73,20,6.4065169759257605,3.2032584879628803,MH
74,20,2.8181035256804936,1.4090517628402468,MH
75,20,3.7199815365345676,1.8599907682672838,MH
76,20,2.624995528062327,1.3124977640311635,MH
1,21,1.818610483063391,0.9093052415316955,MH
2,21,1.3029484674456497,0.6514742337228249,MH
3,21,4.142272652205063,2.0711363261025313,MH
4,21,4.901972247230377,2.4509861236151886,MH
5,21,4.148638849928739,2.0743194249643695,MH
6,21,2.421277200904701,1.2106386004523506,MH
7,21,5.328507494716656,2.664253747358328,MH
8,21,1.7613147035503087,0.8806573517751544,MH
9,21,3.431380573061264,1.715690286530632,MH
10,21,3.802742106942353,1.9013710534711765,MH
11,21,5.033540333519676,2.516770166759838,MH
12,21,5.604376062742608,2.802188031371304,MH
13,21,3.4356247048770476,1.7178123524385238,MH
14,21,5.3433619560719,2.67168097803595,MH
15,21,0.5623474655913635,0.28117373279568175,MH
16,21,1.737971978563497,0.8689859892817485,MH
17,21,2.841446250667305,1.4207231253336525,MH
18,21,2.3724696850231863,1.1862348425115932,MH
19,21,1.2223099629457561,0.6111549814728781,MH
20,21,2.4785729804177836,1.2392864902088918,MH
21,21,1.808000153523931,0.9040000767619655,MH
22,21,2.8817655029172515,1.4408827514586258,MH
23,21,4.64308020646756,2.32154010323378,MH
24,21,1.1225728652748352,0.5612864326374176,MH
25,21,2.6568265166807064,1.3284132583403532,MH
26,21,3.4059157821665607,1.7029578910832803,MH
27,21,2.5486011553782175,1.2743005776891088,MH
28,21,4.350235111178473,2.1751175555892366,MH
29,21,4.331136518007446,2.165568259003723,MH
30,21,2.8732772392856836,1.4366386196428418,MH
31,21,2.2706105214443735,1.1353052607221867,MH
32,21,2.703511966654329,1.3517559833271644,MH
33,21,1.1034742721038078,0.5517371360519039,MH
34,21,5.258479319756223,2.6292396598781114,MH
35,21,2.6419720553254624,1.3209860276627312,MH
36,21,3.751812525152946,1.875906262576473,MH
37,21,4.443606011125718,2.221803005562859,MH
38,21,2.1729954896813446,1.0864977448406723,MH
39,21,2.9645260733250374,1.4822630366625187,MH
40,21,5.092958178940651,2.5464790894703255,MH
41,21,3.0281880505617953,1.5140940252808976,MH
42,21,5.118422969835355,2.5592114849176775,MH
43,21,3.5353618025479685,1.7676809012739843,MH
44,21,3.4738218912191026,1.7369109456095513,MH
45,21,2.020206744313125,1.0101033721565624,MH
46,21,3.4186481776139117,1.7093240888069559,MH
47,21,3.0048453255749843,1.5024226627874921,MH
48,21,3.043042511917039,1.5215212559585194,MH
49,21,0.9719061858145076,0.4859530929072538,MH
50,21,3.6775402183767283,1.8387701091883641,MH
51,21,5.780507533097639,2.8902537665488195,MH
52,21,3.5226294071006174,1.7613147035503087,MH
53,21,2.359737289575835,1.1798686447879174,MH
54,21,2.951793677877686,1.475896838938843,MH
55,21,5.742310346755584,2.871155173377792,MH
56,21,2.8541786461146565,1.4270893230573283,MH
57,21,3.321033145850883,1.6605165729254414,MH
58,21,1.334779456064029,0.6673897280320145,MH
59,21,3.7072491410872153,1.8536245705436076,MH
60,21,1.8355870103265264,0.9177935051632632,MH
61,21,1.748582308102957,0.8742911540514785,MH
62,21,2.684413373483302,1.342206686741651,MH
63,21,4.320526188467985,2.1602630942339927,MH
64,21,4.354479242994256,2.177239621497128,MH
65,21,3.923699863692193,1.9618499318460965,MH
66,21,2.864788975654116,1.432394487827058,MH
67,21,4.604883020125505,2.3024415100627524,MH
68,21,5.863268103505424,2.931634051752712,MH
69,21,6.533840930399276,3.266920465199638,MH
70,21,3.806986238758137,1.9034931193790685,MH
71,21,7.807080475134439,3.9035402375672197,MH
72,21,4.814967545006808,2.407483772503404,MH
73,21,2.9899908642197404,1.4949954321098702,MH
74,21,8.923287142685599,4.461643571342799,MH
75,21,7.853765925108062,3.926882962554031,MH
76,21,8.74927773823846,4.37463886911923,MH
1,22,3.637220966126782,1.818610483063391,A
2,22,3.90884540233695,1.954422701168475,A
3,22,5.326385428808765,2.6631927144043823,A
3,22,0.6026667178413103,0.30133335892065516,A
4,22,1.8377090762344184,0.9188545381172092,A
4,22,0.2504037771312487,0.12520188856562434,A
5,22,1.7782912308134442,0.8891456154067221,A
5,22,0.12095775674984045,0.06047887837492023,A
6,22,4.541221042888747,2.2706105214443735,A
6,22,0.24615964531546478,0.12307982265773239,A
7,22,1.776169164905552,0.888084582452776,A
7,22,0.7236244745911509,0.36181223729557543,A
8,22,4.403286758875772,2.201643379437886,A
8,22,2.5125260349440546,1.2562630174720273,A
9,22,6.005446519334185,3.0027232596670923,A
9,22,21.22065907891938,10.61032953945969,A
10,22,4.074366543152521,2.0371832715762603,A
10,22,2.769296009798979,1.3846480048994896,A
11,22,10.067080667039352,5.033540333519676,A
11,22,16.308076502149543,8.154038251074772,A
12,22,2.5210142985756225,1.2605071492878113,A
12,22,7.08345600054329,3.541728000271645,A
13,22,7.728564036542438,3.864282018271219,A
13,22,2.217558873747075,1.1087794368735375,A
14,22,3.5629486593505635,1.7814743296752817,A
14,22,1.574572903655818,0.787286451827909,A
15,22,2.5358687599308656,1.2679343799654328,A
15,22,2.985746732403957,1.4928733662019784,A
16,22,5.211793869782599,2.6058969348912995,A
16,22,2.0074743488657734,1.0037371744328867,A
17,22,1.704018924037226,0.852009462018613,A
17,22,1.2753616106430548,0.6376808053215274,A
18,22,6.228263439662838,3.114131719831419,A
18,22,1.088619810748564,0.544309905374282,A
19,22,5.500394833255903,2.7501974166279517,A
19,22,0.9973709767092108,0.4986854883546054,A
20,22,4.645202272375452,2.322601136187726,A
20,22,2.4000565418257818,1.2000282709128909,A
21,22,2.7120002302858968,1.3560001151429484,A
21,22,2.703511966654329,1.3517559833271644,A
22,22,4.320526188467985,2.1602630942339927,A
22,22,2.5846762758123805,1.2923381379061902,A
23,22,1.7422161103792813,0.8711080551896406,A
23,22,2.0117184806815573,1.0058592403407787,A
24,22,5.050516860782812,2.525258430391406,A
24,22,3.5459721320874285,1.7729860660437142,A
25,22,5.581033337755797,2.7905166688778986,A
25,22,4.876507456335673,2.4382537281678367,A
26,22,0.8509484290646671,0.42547421453233353,A
26,22,2.6631927144043823,1.3315963572021912,A
27,22,4.58790649286237,2.293953246431185,A
27,22,2.599530737167624,1.299765368583812,A
28,22,3.263737366337801,1.6318686831689004,A
28,22,2.4382537281678367,1.2191268640839183,A
29,22,4.06163414770517,2.030817073852585,A
29,22,1.1034742721038078,0.5517371360519039,A
30,22,4.312037924836418,2.156018962418209,A
30,22,0.82123950635418,0.41061975317709,A
31,22,2.554967353101893,1.2774836765509465,A
31,22,0.6939155518806637,0.34695777594033184,A
32,22,2.434009596352053,1.2170047981760266,A
32,22,1.2138216993141884,0.6069108496570942,A
33,22,4.1337843885734955,2.0668921942867478,A
33,22,1.574572903655818,0.787286451827909,A
34,22,4.732206974599022,2.366103487299511,A
34,22,1.2859719401825143,0.6429859700912571,A
35,22,4.753427633677941,2.3767138168389703,A
35,22,1.1841127766037014,0.5920563883018507,A
36,22,3.214929850456286,1.607464925228143,A
36,22,0.7639437268410977,0.38197186342054884,A
37,22,2.221803005562859,1.1109015027814295,A
37,22,1.0058592403407787,0.5029296201703893,A
38,22,1.6297466172610082,0.8148733086305041,A
38,22,0.7745540563805573,0.38727702819027865,A
39,22,4.44572807703361,2.222864038516805,A
39,22,1.0079813062486704,0.5039906531243352,A
40,22,4.583662361046586,2.291831180523293,A
40,22,0.9337089994724528,0.4668544997362264,A
41,22,3.0281880505617953,1.5140940252808976,A
41,22,0.617521179196554,0.308760589598277,A
42,22,2.3045635759706444,1.1522817879853222,A
42,22,1.878028328484365,0.9390141642421825,A
43,22,5.303042703821952,2.651521351910976,A
43,22,1.02920196532759,0.514600982663795,A
44,22,4.4669487361125295,2.2334743680562648,A
44,22,0.7087700132359073,0.35438500661795364,A
45,22,4.545465174704532,2.272732587352266,A
45,22,0.5156620156177409,0.25783100780887047,A
46,22,5.1290332993748144,2.5645166496874072,A
46,22,0.6981596836964475,0.34907984184822377,A
47,22,3.7539345910608386,1.8769672955304193,A
47,22,0.61327704738077,0.306638523690385,A
48,22,3.043042511917039,1.5215212559585194,A
48,22,0.7236244745911509,0.36181223729557543,A
49,22,4.371455770257392,2.185727885128696,A
49,22,1.088619810748564,0.544309905374282,A
50,22,4.727962842783238,2.363981421391619,A
50,22,0.5347606087887684,0.2673803043943842,A
51,22,1.4451268832744097,0.7225634416372049,A
51,22,0.6875493541569879,0.34377467707849396,A
52,22,3.7751552501397576,1.8875776250698788,A
52,22,0.20584039306551796,0.10292019653275898,A
53,22,1.4154179605639226,0.7077089802819613,A
53,22,0.7703099245647734,0.3851549622823867,A
54,22,4.426629483862582,2.213314741931291,A
54,22,1.404807631024463,0.7024038155122315,A
55,22,2.153896896510317,1.0769484482551586,A
55,22,0.9761503176302914,0.4880751588151457,A
56,22,2.8541786461146565,1.4270893230573283,A
56,22,0.4859530929072538,0.2429765464536269,A
57,22,2.845690382483089,1.4228451912415445,A
57,22,0.7745540563805573,0.38727702819027865,A
58,22,0.6684507609859605,0.33422538049298023,A
58,22,0.9082442085777495,0.45412210428887473,A
59,22,3.475943957126994,1.737971978563497,A
59,22,0.8509484290646671,0.42547421453233353,A
60,22,4.1295402567577115,2.0647701283788558,A
60,22,0.9358310653803447,0.46791553269017233,A
61,22,2.622873462154435,1.3114367310772175,A
61,22,0.891267681314614,0.445633840657307,A
62,22,3.354986200377154,1.677493100188577,A
62,22,0.9124883403935333,0.45624417019676666,A
63,22,2.94542748015401,1.472713740077005,A
63,22,0.8000188472752606,0.4000094236376303,A
64,22,1.1883569084194852,0.5941784542097426,A
64,22,0.4838310269993618,0.2419155134996809,A
65,22,2.943305414246118,1.471652707123059,A
65,22,0.6408639041833653,0.3204319520916826,A
66,22,2.455230255430972,1.227615127715486,A
66,22,0.7512113313937461,0.37560566569687304,A
67,22,5.651061512716231,2.8255307563581153,A
67,22,0.5114178838019571,0.25570894190097854,A
68,22,3.140657543680068,1.570328771840034,A
68,22,1.0249578335118061,0.5124789167559031,A
69,22,3.6754181524688367,1.8377090762344184,A
69,22,0.9167324722093173,0.45836623610465865,A
70,22,4.441483945217826,2.220741972608913,A
70,22,0.6026667178413103,0.30133335892065516,A
71,22,2.601652803075516,1.300826401537758,A
71,22,0.35438500661795364,0.17719250330897682,A
72,22,1.3135587969851097,0.6567793984925548,A
72,22,0,0,A
73,22,1.922591712550096,0.961295856275048,A
73,22,0.3480188088942778,0.1740094044471389,A
74,22,4.931681169940863,2.4658405849704317,A
74,22,0.7660657927489896,0.3830328963744948,A
75,22,0.6196432451044459,0.30982162255222295,A
75,22,0.5899343223939587,0.29496716119697935,A
76,22,1.9692771625237182,0.9846385812618591,A
76,22,0.35650707252584557,0.17825353626292278,A
1,23,12.545653647457137,6.272826823728568,MH
2,23,8.989071185830248,4.494535592915124,MH
3,23,20.41002990210466,10.20501495105233,MH
4,23,12.67934379965433,6.339671899827165,MH
5,23,6.130648407899809,3.0653242039499045,MH
6,23,6.264338560097,3.1321692800485,MH
7,23,14.296358021467986,7.148179010733993,MH
8,23,8.097803504515634,4.048901752257817,MH
9,23,15.77968209108445,7.889841045542225,MH
10,23,9.366798917435014,4.683399458717507,MH
11,23,21.22065907891938,10.61032953945969,MH
12,23,7.7306861024503295,3.8653430512251647,MH
13,23,15.794536552439695,7.897268276219847,MH
14,23,8.191174404462881,4.095587202231441,MH
15,23,13.600320403679431,6.800160201839716,MH
16,23,5.992714123886833,2.9963570619434163,MH
17,23,15.677822927505636,7.838911463752818,MH
18,23,16.367494347570517,8.183747173785259,MH
19,23,6.321634339610083,3.1608171698050413,MH
20,23,6.4107611077415445,3.2053805538707723,MH
21,23,12.475625472496702,6.237812736248351,MH
22,23,5.963005201176346,2.981502600588173,MH
23,23,10.009784887526271,5.0048924437631355,MH
24,23,5.805972323992342,2.902986161996171,MH
25,23,12.832132545022548,6.416066272511274,MH
26,23,3.917333665968518,1.958666832984259,MH
27,23,3.516263209376941,1.7581316046884705,MH
28,23,11.253315509550948,5.626657754775474,MH
29,23,13.071925992614338,6.535962996307169,MH
30,23,1.98200955797107,0.991004778985535,MH
31,23,3.9152116000606254,1.9576058000303127,MH
32,23,13.054949465351203,6.527474732675602,MH
33,23,11.408226320827058,5.704113160413529,MH
34,23,7.255343339082535,3.6276716695412676,MH
35,23,18.22005788516018,9.11002894258009,MH
36,23,7.393277623095512,3.696638811547756,MH
37,23,5.1078126402958945,2.5539063201479473,MH
38,23,3.7475683933371626,1.8737841966685813,MH
39,23,11.928132468260584,5.964066234130292,MH
40,23,10.538179298591363,5.269089649295681,MH
41,23,5.222404199322059,2.6112020996610297,MH
42,23,7.06223534146437,3.531117670732185,MH
43,23,15.67994499341353,7.839972496706765,MH
44,23,6.847906684767285,3.4239533423836424,MH
45,23,6.968864441517125,3.4844322207585625,MH
46,23,8.424601654330994,4.212300827165497,MH
47,23,17.2672502925167,8.63362514625835,MH
48,23,8.747155672330567,4.373577836165284,MH
49,23,11.726536207010849,5.863268103505424,MH
50,23,5.434610790111253,2.7173053950556265,MH
51,23,18.27310953285748,9.13655476642874,MH
52,23,12.153071454497129,6.076535727248564,MH
53,23,9.76786937402659,4.883934687013295,MH
54,23,13.572733546876835,6.786366773438417,MH
55,23,3.3019345526798554,1.6509672763399277,MH
56,23,4.923192906309296,2.461596453154648,MH
57,23,11.452789704892789,5.726394852446394,MH
58,23,10.746141757564773,5.373070878782387,MH
59,23,6.393784580478409,3.1968922902392043,MH
60,23,6.332244669149543,3.1661223345747715,MH
61,23,3.015455655114444,1.507727827557222,MH
62,23,12.344057386207403,6.172028693103702,MH
63,23,8.127512427226122,4.063756213613061,MH
